,Unnamed: 0,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,teamWon,comeback,margin
3301,3301,Germany,2004-04-04,Dortmund,Bochum,4.0,1.0,H,3.0,1.0,H,2003-2004,Dortmund,False,0
3302,3302,Germany,2004-04-04,Werder Bremen,Freiburg,1.0,1.0,D,1.0,1.0,D,2003-2004,Blank,False,0
3303,3303,Germany,2004-10-04,Bayern Munich,Schalke 04,2.0,1.0,H,1.0,1.0,D,2004-2005,Bayern Munich,False,0
3304,3304,Germany,2004-10-04,Bochum,Munich 1860,4.0,0.0,H,2.0,0.0,H,2004-2005,Bochum,False,0
3305,3305,Germany,2004-10-04,Ein Frankfurt,Werder Bremen,0.0,1.0,A,0.0,0.0,D,2004-2005,Werder Bremen,False,0
3306,3306,Germany,2004-10-04,Hamburg,Dortmund,0.0,2.0,A,0.0,2.0,A,2004-2005,Dortmund,False,0
3307,3307,Germany,2004-10-04,Hansa Rostock,M'gladbach,1.0,2.0,A,1.0,1.0,D,2004-2005,M'gladbach,False,0
3308,3308,Germany,2004-10-04,Hertha,Wolfsburg,1.0,0.0,H,1.0,0.0,H,2004-2005,Hertha,False,0
3309,3309,Germany,2004-10-04,Leverkusen,Kaiserslautern,6.0,0.0,H,4.0,0.0,H,2004-2005,Leverkusen,False,0
3310,3310,Germany,2004-11-04,Freiburg,Stuttgart,0.0,1.0,A,0.0,1.0,A,2004-2005,Stuttgart,False,0
3311,3311,Germany,2004-11-04,Hannover,FC Koln,1.0,0.0,H,1.0,0.0,H,2004-2005,Hannover,False,0
3312,3312,Germany,2004-04-17,Dortmund,Bayern Munich,2.0,0.0,H,0.0,0.0,D,2003-2004,Dortmund,False,0
3313,3313,Germany,2004-04-17,Kaiserslautern,Hansa Rostock,3.0,2.0,H,2.0,1.0,H,2003-2004,Kaiserslautern,False,0
3314,3314,Germany,2004-04-17,M'gladbach,Hertha,1.0,1.0,D,0.0,1.0,A,2003-2004,Blank,M'gladbach,1
3315,3315,Germany,2004-04-17,Munich 1860,Hamburg,1.0,2.0,A,0.0,0.0,D,2003-2004,Hamburg,False,0
3316,3316,Germany,2004-04-17,Schalke 04,Leverkusen,2.0,3.0,A,0.0,1.0,A,2003-2004,Leverkusen,False,0
3317,3317,Germany,2004-04-17,Stuttgart,Ein Frankfurt,3.0,1.0,H,1.0,0.0,H,2003-2004,Stuttgart,False,0
3318,3318,Germany,2004-04-17,Wolfsburg,Freiburg,4.0,0.0,H,2.0,0.0,H,2003-2004,Wolfsburg,False,0
3319,3319,Germany,2004-04-18,FC Koln,Bochum,1.0,2.0,A,0.0,1.0,A,2003-2004,Bochum,False,0
3320,3320,Germany,2004-04-18,Werder Bremen,Hannover,0.0,0.0,D,0.0,0.0,D,2003-2004,Blank,False,0
3321,3321,Germany,2004-04-24,Ein Frankfurt,Freiburg,3.0,0.0,H,2.0,0.0,H,2003-2004,Ein Frankfurt,False,0
3322,3322,Germany,2004-04-24,Hamburg,FC Koln,4.0,2.0,H,1.0,1.0,D,2003-2004,Hamburg,False,0
3323,3323,Germany,2004-04-24,Hannover,Stuttgart,0.0,1.0,A,0.0,1.0,A,2003-2004,Stuttgart,False,0
3324,3324,Germany,2004-04-24,Hansa Rostock,Schalke 04,3.0,1.0,H,1.0,1.0,D,2003-2004,Hansa Rostock,False,0
3325,3325,Germany,2004-04-24,Hertha,Kaiserslautern,3.0,0.0,H,3.0,0.0,H,2003-2004,Hertha,False,0
3326,3326,Germany,2004-04-24,Leverkusen,Dortmund,3.0,0.0,H,2.0,0.0,H,2003-2004,Leverkusen,False,0
3327,3327,Germany,2004-04-24,M'gladbach,Wolfsburg,0.0,2.0,A,0.0,1.0,A,2003-2004,Wolfsburg,False,0
3328,3328,Germany,2004-04-25,Bayern Munich,Munich 1860,1.0,0.0,H,0.0,0.0,D,2003-2004,Bayern Munich,False,0
3329,3329,Germany,2004-04-25,Bochum,Werder Bremen,0.0,0.0,D,0.0,0.0,D,2003-2004,Blank,False,0
3330,3330,Germany,2004-01-05,Dortmund,Hansa Rostock,4.0,1.0,H,3.0,0.0,H,2003-2004,Dortmund,False,0
